Iteration,A* Time (seconds),A* Memory (MB),Bidirectional Time (seconds),Bidirectional Memory (MB)
434,0.0010807514190673828,0.000128,0.0005345344543457031,0.000128
435,0.0014541149139404297,0.000128,0.0006432533264160156,0.000128
436,0.0019097328186035156,6.4e-05,0.0008363723754882812,9.6e-05
437,0.0026667118072509766,0.000128,0.001003265380859375,0.000128
438,0.0023603439331054688,6.4e-05,0.0009837150573730469,0.000128
439,0.0021948814392089844,0.008903,0.0010194778442382812,9.6e-05
440,0.0022890567779541016,0.001031,0.0023403167724609375,0.000649
441,0.010789155960083008,0.0026,0.002131223678588867,0.00016
442,0.005311727523803711,0.00212,0.0019106864929199219,0.000128
443,0.0042798519134521484,0.000448,0.002000093460083008,0.000128
444,0.00765538215637207,0.002488,0.002002239227294922,0.000128
445,0.010176897048950195,0.002952,0.0033605098724365234,0.006082
446,0.010211706161499023,0.002848,0.0034186840057373047,0.001312
447,0.010092496871948242,0.002928,0.0030946731567382812,0.001312
448,0.00519871711730957,0.002184,0.0020134449005126953,0.000128
449,0.003695964813232422,0.000128,0.002018451690673828,0.000128
450,0.007360219955444336,0.006974,0.002768278121948242,0.000681
451,0.0043981075286865234,0.001088,0.0023310184478759766,9.6e-05
452,0.0055389404296875,0.002344,0.0021212100982666016,0.000128
453,0.0011429786682128906,6.4e-05,0.0006883144378662109,9.6e-05
454,0.005476951599121094,0.00208,0.0021305084228515625,0.000128
455,0.0029191970825195312,0.000128,0.002004861831665039,0.000128
456,0.0021276473999023438,6.4e-05,0.001032114028930664,0.000128
457,0.004434347152709961,0.000128,0.0010223388671875,0.000128
458,0.003120899200439453,0.000128,0.0018689632415771484,0.000128
459,0.0015158653259277344,6.4e-05,0.0005292892456054688,0.000128
460,0.010303020477294922,0.003456,0.003141641616821289,0.001914
461,0.004012107849121094,0.000256,0.0018110275268554688,9.6e-05
462,0.005274534225463867,0.002192,0.002201080322265625,0.000128
463,0.009740829467773438,0.002992,0.003154277801513672,0.001312
464,0.010179996490478516,0.003064,0.0030264854431152344,0.001344
465,0.006778717041015625,0.007232,0.002404451370239258,0.000256
466,0.00916433334350586,0.003345,0.002335786819458008,9.6e-05
467,0.003404855728149414,0.000128,0.001909017562866211,9.6e-05
468,0.0035490989685058594,0.000128,0.0019078254699707031,9.6e-05
469,0.0018315315246582031,6.4e-05,0.0010075569152832031,0.000128
470,0.002479076385498047,6.4e-05,0.0009672641754150391,9.6e-05
471,0.010019063949584961,0.002872,0.00045490264892578125,0.0
472,0.0100860595703125,0.003264,0.0009624958038330078,0.0
473,0.0022351741790771484,3.2e-05,0.0003223419189453125,3.2e-05
474,0.0011734962463378906,3.2e-05,0.00034236907958984375,3.2e-05
475,0.010158777236938477,0.002872,0.0004534721374511719,0.0
476,0.004614830017089844,0.002008,0.0021996498107910156,9.6e-05
477,0.010170459747314453,0.002872,0.00010657310485839844,0.0
478,0.004290580749511719,0.00124,0.0019185543060302734,9.6e-05
479,0.004935026168823242,0.002208,0.0019099712371826172,0.000128
480,0.0009431838989257812,6.4e-05,0.000308990478515625,9.6e-05
481,0.0020439624786376953,6.4e-05,0.0011594295501708984,9.6e-05
482,0.005883932113647461,0.003137,0.002358675003051758,9.6e-05
483,0.006107330322265625,0.002392,0.0022280216217041016,0.000128
484,0.007477998733520508,0.003216,0.002293109893798828,0.000128
485,0.007714033126831055,0.003288,0.002262115478515625,0.000128
486,0.006687164306640625,0.002896,0.002288341522216797,0.000128
487,0.006576061248779297,0.003331,0.005730390548706055,0.000128
488,0.007521390914916992,0.003192,0.0022306442260742188,0.000128
489,0.005804538726806641,0.002256,0.0019314289093017578,0.00016
490,0.010185956954956055,0.002864,0.0032105445861816406,0.001344
491,0.008148670196533203,0.00356,0.0028672218322753906,0.000768
492,0.010034799575805664,0.003823,0.004143714904785156,0.000864
493,0.018621206283569336,0.00332,0.0028209686279296875,0.000864
494,0.005819797515869141,0.002408,0.0025217533111572266,0.000512
495,0.007227897644042969,0.00316,0.0055735111236572266,0.000704
496,0.009410858154296875,0.003545,0.0030791759490966797,0.001722
497,0.009645223617553711,0.003016,0.003157377243041992,0.001152
498,0.009531259536743164,0.002848,0.0029554367065429688,0.001056
499,0.009073495864868164,0.003016,0.0029587745666503906,0.001152
500,0.01015019416809082,0.005872,0.00311279296875,0.002095
501,0.011865377426147461,0.003728,9.465217590332031e-05,0.0
502,0.0005075931549072266,3.2e-05,0.00024080276489257812,6.4e-05
503,0.0003476142883300781,3.2e-05,0.00016951560974121094,9.6e-05
504,0.00041556358337402344,6.4e-05,0.00038933753967285156,9.6e-05
505,1.5735626220703125e-05,3.2e-05,1.3113021850585938e-05,3.2e-05
506,0.0012214183807373047,6.4e-05,0.0006120204925537109,9.6e-05
507,0.0001220703125,3.2e-05,5.14984130859375e-05,3.2e-05
508,0.0002624988555908203,3.2e-05,0.0001289844512939453,3.2e-05
509,0.0007734298706054688,6.4e-05,0.00043845176696777344,9.6e-05
510,0.0004899501800537109,3.2e-05,0.0002465248107910156,6.4e-05
511,0.001968860626220703,0.000128,0.0009970664978027344,9.6e-05
512,0.00017881393432617188,0.000768,0.00025725364685058594,0.001516
513,0.002402782440185547,0.000128,0.0007803440093994141,9.6e-05
514,0.0024101734161376953,0.000128,0.0011188983917236328,0.00016
515,0.021119117736816406,0.004289,0.0009620189666748047,0.0
516,0.0027277469635009766,0.000128,0.0009741783142089844,0.000128
517,0.026877164840698242,0.003728,0.0001671314239501953,0.0
518,0.022710800170898438,0.004602,0.0074613094329833984,0.001344
519,0.0054302215576171875,0.003592,0.0022263526916503906,0.00016
520,0.004782438278198242,0.003048,0.0021669864654541016,0.000128
521,0.0038003921508789062,0.001416,0.001986980438232422,0.000128
522,0.007369279861450195,0.003416,0.0020449161529541016,0.000192
523,0.0036089420318603516,0.001456,0.0018396377563476562,0.000128
524,0.005663871765136719,0.003848,0.0019106864929199219,0.00016
525,0.003703594207763672,0.000904,0.0013308525085449219,0.000128
526,0.0025780200958251953,0.000128,0.0013082027435302734,0.000128
527,0.0030052661895751953,0.000128,0.0011608600616455078,0.000128
528,0.0003077983856201172,3.2e-05,0.00023555755615234375,3.2e-05
529,0.0016014575958251953,6.4e-05,0.0008139610290527344,0.000128
530,0.009627103805541992,0.004184,0.001995086669921875,0.000192
531,0.009032487869262695,0.004016,0.0019826889038085938,0.000192
532,0.0003056526184082031,6.4e-05,0.00028252601623535156,9.6e-05
533,0.000209808349609375,6.4e-05,0.000164031982421875,9.6e-05
534,8.749961853027344e-05,3.2e-05,8.630752563476562e-05,3.2e-05
535,4.76837158203125e-05,3.2e-05,4.887580871582031e-05,3.2e-05
536,0.0006957054138183594,6.4e-05,0.0003600120544433594,0.000128
537,0.011695146560668945,0.004457,0.006091594696044922,0.001376
538,0.011038780212402344,0.003792,0.0030014514923095703,0.001376
539,0.010865926742553711,0.00396,0.0031943321228027344,0.001376
540,0.004555940628051758,0.002208,0.0019838809967041016,0.000128
541,0.005543231964111328,0.003432,0.0019817352294921875,0.000128
542,0.012511014938354492,0.004177,0.006595134735107422,0.001344
543,0.009130716323852539,0.00404,0.002017498016357422,0.000224
544,0.007841825485229492,0.003616,0.002031087875366211,0.000224
545,0.011435747146606445,0.00751,0.003124713897705078,0.001376
546,0.010197877883911133,0.004344,0.0029287338256835938,0.001216
547,0.0013196468353271484,0.000128,0.0005445480346679688,0.000128
548,0.011038541793823242,0.003728,0.00029277801513671875,0.0
549,0.011211395263671875,0.003728,0.00032711029052734375,0.0
550,0.01150059700012207,0.004249,0.00039005279541015625,0.0
551,0.010986566543579102,0.004008,0.0032432079315185547,0.001024
552,0.010734319686889648,0.004208,0.0028200149536132812,0.001024
553,0.010711193084716797,0.003592,0.00640869140625,0.000864
554,0.027288436889648438,0.004298,0.0004508495330810547,0.0
555,0.012152433395385742,0.003728,0.0005686283111572266,0.0
556,0.007136106491088867,0.00348,0.002821207046508789,0.000672
557,0.008020162582397461,0.009025,0.0028018951416015625,0.000841
558,0.002809762954711914,0.000128,0.0010688304901123047,0.000128
559,0.0010018348693847656,6.4e-05,0.0005915164947509766,9.6e-05
560,0.0010364055633544922,6.4e-05,0.0004756450653076172,9.6e-05
561,0.0020568370819091797,6.4e-05,0.0009732246398925781,0.000128
562,0.004023313522338867,0.001328,0.0014808177947998047,0.000128
563,0.003412008285522461,0.000512,0.0013804435729980469,0.000128
564,0.0028836727142333984,0.000128,0.0010671615600585938,0.00016
565,0.0029709339141845703,0.000128,0.0013816356658935547,0.000128
566,0.008316278457641602,0.003976,0.0020134449005126953,0.000192
567,0.007321834564208984,0.003384,0.0029175281524658203,0.00032
568,0.005984783172607422,0.004122,0.0021941661834716797,0.000224
569,0.008407115936279297,0.003968,0.002595663070678711,0.000192
570,0.011482000350952148,0.003768,0.003022909164428711,0.001376
571,0.011561155319213867,0.003768,0.003439664840698242,0.001376
572,0.020047903060913086,0.004402,0.003268718719482422,0.001344
573,0.006104707717895508,0.00372,0.0024280548095703125,0.000128
574,0.00457000732421875,0.002608,0.002028226852416992,0.000128
575,0.007628202438354492,0.003408,0.002645254135131836,0.000576
576,0.005151510238647461,0.003104,0.0025429725646972656,0.000798
577,0.008395671844482422,0.00344,0.0020475387573242188,0.000192
578,0.0022509098052978516,0.000128,0.0010607242584228516,0.000128
579,0.006841421127319336,0.003536,0.0019364356994628906,0.000192
580,0.004186391830444336,0.001944,0.0020449161529541016,0.000192
581,0.002857685089111328,0.000128,0.0015757083892822266,0.000128
582,0.0033555030822753906,0.000768,0.0015981197357177734,0.000128
583,0.004179716110229492,0.001904,0.0018622875213623047,0.000192
584,0.00109100341796875,6.4e-05,0.0004634857177734375,6.4e-05
585,0.011469841003417969,0.004448,0.0030922889709472656,0.001978
586,0.0048601627349853516,0.00288,0.001962423324584961,0.000128
587,0.006415605545043945,0.00364,0.00234222412109375,0.000128
588,0.011060714721679688,0.003792,0.0030705928802490234,0.001376
589,0.011671781539916992,0.00396,0.0031723976135253906,0.007204
590,0.0075643062591552734,0.00389,0.002348661422729492,0.000128
591,0.010472774505615234,0.00412,0.0022835731506347656,0.000192
592,0.005165815353393555,0.003536,0.001909017562866211,0.000192
593,0.005894899368286133,0.003944,0.001874685287475586,0.000192
594,0.002660036087036133,0.000128,0.0014109611511230469,0.000128
595,0.0037796497344970703,0.001088,0.0012423992156982422,0.000128
596,0.012013912200927734,0.003946,0.0004394054412841797,0.0
597,0.011718034744262695,0.003728,0.0005004405975341797,0.0
598,0.0013849735260009766,6.4e-05,0.0006501674652099609,9.6e-05
599,0.0018153190612792969,6.4e-05,0.0007598400115966797,0.000128
600,0.011500358581542969,0.003728,0.00042819976806640625,0.0
601,0.005434274673461914,0.003368,0.002164125442504883,0.000192
602,0.011850595474243164,0.004192,9.965896606445312e-05,0.0
603,0.006584882736206055,0.003896,0.0019805431365966797,0.000192
604,0.00690460205078125,0.003592,0.002049684524536133,0.000192
605,0.0018339157104492188,0.000128,0.0006279945373535156,9.6e-05
606,0.002705812454223633,0.000128,0.0007464885711669922,0.00016
607,0.00660252571105957,0.00376,0.0023272037506103516,0.00016
608,0.00677800178527832,0.003736,0.002215147018432617,0.00016
609,0.00801992416381836,0.009018,0.004873037338256836,0.00016
610,0.014244318008422852,0.004056,0.002535104751586914,0.000192
611,0.007723569869995117,0.003376,0.002594470977783203,0.00016
612,0.007301807403564453,0.00336,0.0025179386138916016,0.00016
613,0.008531570434570312,0.003992,0.0023963451385498047,0.003184
614,0.009178638458251953,0.00344,0.0021295547485351562,0.00016
615,0.013508319854736328,0.003808,0.003152132034301758,0.001408
616,0.009302377700805664,0.003872,0.0028905868530273438,0.000832
617,0.01104116439819336,0.008612,0.0030829906463623047,0.001056
618,0.009890317916870117,0.003456,0.002858400344848633,0.00096
619,0.00672149658203125,0.003784,0.002941608428955078,0.000544
620,0.008053064346313477,0.003888,0.0031614303588867188,0.000736
621,0.010964632034301758,0.003896,0.0029222965240478516,0.007204
622,0.010895252227783203,0.004385,0.0034208297729492188,0.00128
623,0.010983705520629883,0.003936,0.002927541732788086,0.00112
624,0.010612249374389648,0.003848,0.0029001235961914062,0.001248
625,0.011338233947753906,0.004554,0.003161191940307617,0.001891
626,0.009105920791625977,0.0014,9.34600830078125e-05,0.0
627,0.0006670951843261719,6.4e-05,0.0002646446228027344,9.6e-05
628,0.0003998279571533203,3.2e-05,0.0002796649932861328,6.4e-05
629,0.0004563331604003906,3.2e-05,5.698204040527344e-05,3.2e-05
630,0.0011341571807861328,6.4e-05,0.0006492137908935547,9.6e-05
631,1.1920928955078125e-05,3.2e-05,1.1444091796875e-05,3.2e-05
632,0.0006208419799804688,6.4e-05,0.00025534629821777344,9.6e-05
633,0.0012488365173339844,6.4e-05,0.00038433074951171875,9.6e-05
634,5.793571472167969e-05,3.2e-05,5.602836608886719e-05,3.2e-05
635,0.00021386146545410156,3.2e-05,9.560585021972656e-05,3.2e-05
636,0.0004937648773193359,3.2e-05,0.00017833709716796875,6.4e-05
637,0.0008487701416015625,6.4e-05,0.0005476474761962891,9.6e-05
638,0.0006680488586425781,6.4e-05,0.0002856254577636719,6.4e-05
639,0.003059864044189453,6.4e-05,0.0015468597412109375,0.000128
640,0.008992671966552734,0.0014,0.0006291866302490234,0.0
641,0.001386880874633789,3.2e-05,0.00039196014404296875,6.4e-05
642,0.008988142013549805,0.0014,8.296966552734375e-05,0.0
643,0.0064449310302734375,0.000946,0.0023567676544189453,0.00016
644,0.0029299259185791016,0.000128,0.0018036365509033203,9.6e-05
645,0.002178668975830078,0.000128,0.0017054080963134766,0.000128
646,0.001615762710571289,6.4e-05,0.001245737075805664,9.6e-05
647,0.007318973541259766,0.001024,0.0025064945220947266,0.00016
648,0.004788398742675781,0.000448,0.002527952194213867,9.6e-05
649,0.006131887435913086,0.00096,0.0023462772369384766,0.000128
650,0.00417780876159668,0.000128,0.0020723342895507812,0.007905
651,0.0031905174255371094,0.000562,0.001972198486328125,0.000128
652,0.0015003681182861328,6.4e-05,0.0004253387451171875,9.6e-05
653,0.000339508056640625,3.2e-05,0.0001690387725830078,6.4e-05
654,0.00017595291137695312,3.2e-05,0.00017070770263671875,3.2e-05
655,0.008820772171020508,0.001464,0.002516508102416992,0.00016
656,0.008183479309082031,0.001528,0.0023877620697021484,0.00016
657,0.0005133152008056641,3.2e-05,0.00020241737365722656,3.2e-05
658,0.0008206367492675781,3.2e-05,0.00037217140197753906,6.4e-05
659,0.00118255615234375,6.4e-05,0.0005030632019042969,9.6e-05
660,0.0013833045959472656,6.4e-05,0.0006148815155029297,9.6e-05
661,0.0011048316955566406,3.2e-05,0.00014591217041015625,3.2e-05
662,0.009037971496582031,0.001592,0.002302885055541992,0.000192
663,0.0075910091400146484,0.001681,0.0024635791778564453,0.00016
664,0.008209705352783203,0.001528,0.0022809505462646484,0.000192
665,0.0019412040710449219,6.4e-05,0.0015697479248046875,6.4e-05
666,0.002539396286010742,0.000128,0.0016124248504638672,0.000128
667,0.006496429443359375,0.000896,0.002361297607421875,0.00016
668,0.00821232795715332,0.001528,0.002467632293701172,0.000128
669,0.007348775863647461,0.005997,0.0026493072509765625,0.000681
670,0.006804466247558594,0.001024,0.0024497509002685547,0.00016
671,0.004687309265136719,0.000384,0.002238750457763672,0.000128
672,0.001554250717163086,6.4e-05,0.00041174888610839844,9.6e-05
673,0.009171247482299805,0.0014,0.0003108978271484375,0.0
674,0.008978843688964844,0.0014,0.0004639625549316406,0.0
675,0.008945226669311523,0.004846,0.00032138824462890625,0.0
676,0.00558161735534668,0.000626,0.0020880699157714844,0.000128
677,0.004980802536010742,0.000128,0.002025127410888672,0.000128
678,0.003544330596923828,0.000128,0.0019123554229736328,0.000128
679,0.008977890014648438,0.0014,0.0004482269287109375,0.0
680,0.009150981903076172,0.0014,0.0004470348358154297,0.0
681,0.0033843517303466797,0.000128,0.002004384994506836,0.000128
682,0.003845691680908203,0.000128,0.0017652511596679688,0.005067
683,0.002780914306640625,0.000617,0.0008168220520019531,9.6e-05
684,0.000583648681640625,6.4e-05,0.00030517578125,9.6e-05
685,0.00029778480529785156,3.2e-05,0.0001361370086669922,6.4e-05
686,0.0007071495056152344,3.2e-05,0.00018167495727539062,6.4e-05
687,0.006130695343017578,0.00032,0.004456758499145508,9.6e-05
688,0.004340410232543945,0.000128,0.0019390583038330078,9.6e-05
689,0.003651142120361328,6.4e-05,0.0014204978942871094,0.000128
690,0.00417327880859375,6.4e-05,0.0019271373748779297,0.000128
691,0.0076673030853271484,0.001632,0.0026564598083496094,0.00016
692,0.006947755813598633,0.001536,0.0025873184204101562,0.000827
693,0.0063135623931884766,0.00096,0.0023741722106933594,0.000128
694,0.007489204406738281,0.001632,0.002383708953857422,0.00016
695,0.006601810455322266,0.000896,0.0023910999298095703,0.00016
696,0.008739709854125977,0.001656,0.0026285648345947266,0.00016
697,0.006111621856689453,0.00096,0.0023703575134277344,0.000824
698,0.002823352813720703,0.000626,0.0016286373138427734,0.000128
699,0.0020101070404052734,0.000128,0.001628875732421875,0.000128
700,0.003844738006591797,0.000128,0.004047393798828125,0.000128
701,0.004812479019165039,0.000128,0.003937482833862305,9.6e-05
702,0.007311105728149414,0.00096,0.005172252655029297,0.00016
703,0.005233287811279297,6.4e-05,0.0025687217712402344,0.006327
704,0.008262157440185547,0.000618,0.0024671554565429688,0.00016
705,0.005173444747924805,0.000512,0.004488468170166016,0.00016
706,0.0077893733978271484,0.000128,0.002163410186767578,9.6e-05
707,0.011177778244018555,0.000128,0.004958152770996094,9.6e-05
708,0.011410951614379883,0.004835,0.0027589797973632812,0.000288
709,0.00035572052001953125,3.2e-05,0.00011014938354492188,3.2e-05
710,0.009315729141235352,0.001721,0.002626657485961914,0.000192
